gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
rock,0.393443,0.825017,0.000000,0.506449,0.795301,-0.014754,0.603782,0.696358,-0.025650,0.663023,0.614943,-0.041013,0.715849,0.581608,-0.057099,0.537543,0.512338,0.001287,0.554699,0.353883,-0.021210,0.564998,0.262216,-0.043084,0.580978,0.181760,-0.057236,0.448542,0.509749,-0.005129,0.446610,0.430423,-0.041943,0.446469,0.557552,-0.060974,0.458414,0.648658,-0.063605,0.367633,0.520941,-0.015313,0.369042,0.429435,-0.049742,0.382181,0.537938,-0.062176,0.399052,0.625628,-0.060326,0.294342,0.536247,-0.028410,0.271719,0.418552,-0.048978,0.264552,0.352502,-0.060895,0.265741,0.286903,-0.065787
rock,0.401343,0.831239,0.000000,0.504554,0.778210,-0.001859,0.580016,0.689246,-0.004622,0.628765,0.614660,-0.013933,0.668555,0.577861,-0.023636,0.515631,0.530208,0.022302,0.529833,0.396053,0.007778,0.542232,0.321416,-0.007832,0.558238,0.256734,-0.017960,0.450216,0.531537,0.011038,0.453194,0.444909,-0.017009,0.459290,0.544906,-0.032674,0.473410,0.615578,-0.034263,0.389244,0.543613,-0.003537,0.396170,0.457082,-0.029767,0.407189,0.551352,-0.038763,0.418981,0.624608,-0.035743,0.331295,0.560864,-0.020206,0.305381,0.458859,-0.035271,0.294403,0.401329,-0.043917,0.289224,0.342483,-0.046634
rock,0.395879,0.847660,0.000000,0.478999,0.789921,0.003002,0.532709,0.720667,-0.000048,0.571103,0.663817,-0.010146,0.604385,0.628246,-0.020266,0.489878,0.580970,0.026151,0.498869,0.475839,0.017076,0.502141,0.421575,0.005943,0.509021,0.376630,-0.001774,0.438909,0.585536,0.012912,0.432665,0.509678,-0.005806,0.434047,0.587033,-0.018352,0.443381,0.642463,-0.020989,0.391782,0.598796,-0.002774,0.391752,0.521808,-0.019123,0.400152,0.600027,-0.026068,0.408923,0.654645,-0.025220,0.346848,0.617885,-0.020046,0.320443,0.529528,-0.028661,0.312533,0.484757,-0.034271,0.310932,0.435728,-0.036692
rock,0.398863,0.838770,0.000000,0.473554,0.781556,0.003158,0.519056,0.722395,-0.000719,0.550490,0.680164,-0.011276,0.574917,0.651543,-0.022329,0.477596,0.598317,0.021816,0.484177,0.509481,0.013020,0.491279,0.460829,0.001982,0.497648,0.422356,-0.005588,0.434018,0.605136,0.008452,0.427763,0.538369,-0.006966,0.435585,0.604464,-0.018175,0.444286,0.664109,-0.021745,0.394920,0.621148,-0.007061,0.390132,0.556232,-0.019395,0.400690,0.622574,-0.025117,0.408137,0.672997,-0.025727,0.355733,0.641175,-0.024303,0.325467,0.562532,-0.031501,0.314502,0.522180,-0.036252,0.307864,0.480811,-0.038976
rock,0.389668,0.832754,0.000000,0.456910,0.778202,0.008672,0.491815,0.726782,0.009259,0.517462,0.692827,0.002496,0.548966,0.680108,-0.005292,0.457783,0.613488,0.030392,0.458837,0.532436,0.025772,0.461660,0.485484,0.016693,0.464431,0.448255,0.010234,0.418513,0.620696,0.016364,0.404375,0.559336,0.007215,0.413448,0.619951,-0.002073,0.420837,0.674007,-0.005331,0.379656,0.634011,0.000524,0.365515,0.576948,-0.006377,0.378953,0.638154,-0.011545,0.388276,0.682098,-0.012947,0.339353,0.651344,-0.016689,0.304374,0.577170,-0.020886,0.292476,0.542170,-0.024675,0.282651,0.504291,-0.027147
rock,0.369248,0.814455,0.000000,0.445903,0.772316,0.013221,0.485881,0.733243,0.019726,0.518611,0.711421,0.018757,0.544985,0.720810,0.017077,0.454990,0.619220,0.042226,0.468271,0.545303,0.042270,0.478651,0.504670,0.035325,0.487201,0.475334,0.030698,0.420327,0.617770,0.029877,0.405735,0.565419,0.026554,0.406291,0.621673,0.017275,0.410130,0.671973,0.013601,0.382399,0.619889,0.016080,0.372778,0.569220,0.014638,0.374852,0.629822,0.008315,0.378868,0.672138,0.005767,0.345380,0.623835,0.001257,0.326264,0.547831,0.001443,0.322625,0.510319,-0.002084,0.322103,0.471812,-0.004780
rock,0.349553,0.800147,0.000000,0.417947,0.781108,-0.005563,0.457700,0.770803,-0.010698,0.496777,0.763859,-0.020172,0.538731,0.776203,-0.029856,0.449894,0.650657,0.014816,0.474918,0.594182,0.006446,0.495668,0.560488,-0.004988,0.515937,0.535238,-0.012056,0.414594,0.638417,0.009357,0.416726,0.606556,-0.000543,0.404385,0.677153,-0.011456,0.401306,0.727915,-0.016793,0.375549,0.628639,0.001421,0.379308,0.590851,-0.005199,0.369443,0.658165,-0.012597,0.365658,0.701599,-0.016233,0.340857,0.622480,-0.008830,0.330772,0.547139,-0.011701,0.321091,0.506314,-0.016673,0.315996,0.464891,-0.020960
rock,0.672232,0.752388,-0.000000,0.592971,0.688102,-0.008336,0.550478,0.599872,-0.012691,0.550239,0.518280,-0.021051,0.544644,0.447363,-0.027503,0.591348,0.473507,0.018778,0.572283,0.363993,0.008551,0.567589,0.304566,-0.001401,0.563163,0.258697,-0.007416,0.642008,0.474289,0.012935,0.618917,0.380815,-0.007061,0.600079,0.396253,-0.021225,0.583722,0.397265,-0.025218,0.691684,0.488019,0.003684,0.674603,0.418827,-0.014207,0.658577,0.505006,-0.018229,0.651512,0.562614,-0.014071,0.743771,0.509693,-0.008567,0.755417,0.421982,-0.019193,0.759282,0.370476,-0.024732,0.760491,0.312601,-0.025617
rock,0.678703,0.776822,0.000000,0.591982,0.710008,-0.008236,0.557008,0.617765,-0.013824,0.564998,0.532004,-0.023353,0.556014,0.457209,-0.031576,0.612952,0.503952,0.014813,0.601349,0.383282,0.001721,0.592976,0.317320,-0.010134,0.585903,0.265969,-0.016991,0.665519,0.509024,0.008742,0.644684,0.446722,-0.015960,0.629367,0.522822,-0.028201,0.620644,0.568354,-0.028013,0.714092,0.523075,-0.000466,0.694023,0.462185,-0.022472,0.673030,0.548977,-0.026421,0.666451,0.602132,-0.021064,0.763295,0.540934,-0.012272,0.774153,0.452118,-0.023991,0.779948,0.404740,-0.028682,0.787794,0.347881,-0.028614
rock,0.677847,0.777766,0.000000,0.592802,0.710894,-0.007983,0.556244,0.619823,-0.013143,0.563595,0.535242,-0.022242,0.556585,0.463157,-0.030176,0.608458,0.507067,0.015902,0.597601,0.388409,0.003676,0.589480,0.323871,-0.007809,0.582040,0.273953,-0.014455,0.660625,0.510405,0.010134,0.645115,0.451403,-0.013234,0.632526,0.531694,-0.024820,0.624254,0.581876,-0.024361,0.709145,0.523106,0.001246,0.695688,0.461109,-0.019534,0.675178,0.546102,-0.023518,0.665870,0.600508,-0.018528,0.758035,0.539564,-0.010198,0.772143,0.451838,-0.020857,0.778460,0.403594,-0.025458,0.784315,0.347550,-0.025618
rock,0.671761,0.796805,0.000000,0.605159,0.703292,0.001648,0.587561,0.607001,-0.003573,0.590397,0.532350,-0.014382,0.590757,0.468747,-0.025131,0.680496,0.502674,0.010570,0.711375,0.386885,-0.002417,0.715396,0.328176,-0.013547,0.718491,0.284932,-0.020506,0.724747,0.523653,-0.001747,0.715283,0.474128,-0.023877,0.681031,0.544322,-0.031226,0.664999,0.593920,-0.030146,0.765902,0.556714,-0.015935,0.746636,0.508487,-0.034167,0.711869,0.576426,-0.032963,0.699087,0.622510,-0.027196,0.804148,0.595919,-0.032288,0.807555,0.528301,-0.041781,0.801120,0.515703,-0.041917,0.805497,0.497091,-0.039848
rock,0.681362,0.765750,-0.000000,0.598728,0.680688,0.002528,0.561877,0.581883,-0.004153,0.554845,0.510379,-0.017184,0.546595,0.450560,-0.029780,0.650768,0.479824,0.009111,0.657091,0.373861,-0.007918,0.647233,0.313508,-0.021470,0.637634,0.266992,-0.029331,0.701235,0.501615,-0.004491,0.675379,0.454291,-0.031064,0.642171,0.530449,-0.039660,0.626267,0.581714,-0.038470,0.747431,0.532580,-0.020153,0.716094,0.483524,-0.041641,0.679014,0.558062,-0.039454,0.665648,0.605847,-0.032033,0.787514,0.566257,-0.037990,0.800639,0.485125,-0.050218,0.805761,0.443587,-0.051217,0.817970,0.394641,-0.049255
rock,0.650306,0.745839,0.000000,0.574292,0.667151,0.001690,0.524072,0.592031,-0.005220,0.512167,0.536758,-0.016308,0.512526,0.486486,-0.027003,0.566854,0.497280,-0.004189,0.537118,0.391410,-0.017484,0.508873,0.342395,-0.026888,0.484611,0.303866,-0.032620,0.602580,0.508578,-0.014659,0.564901,0.483469,-0.029842,0.559247,0.553549,-0.033193,0.565482,0.595466,-0.032521,0.642136,0.533817,-0.025826,0.605659,0.505810,-0.037653,0.599325,0.572237,-0.033785,0.610180,0.611461,-0.029203,0.685746,0.562955,-0.038597,0.674804,0.492248,-0.047278,0.664590,0.450048,-0.047659,0.665827,0.406378,-0.046936
rock,0.721733,0.775098,0.000000,0.643509,0.706427,0.001971,0.595602,0.626757,-0.001631,0.580057,0.566087,-0.010607,0.542430,0.519855,-0.018629,0.641451,0.519987,0.014569,0.616625,0.430403,0.004213,0.599736,0.385580,-0.005154,0.585622,0.352193,-0.010786,0.691972,0.525393,0.003654,0.659916,0.492150,-0.012002,0.652909,0.553641,-0.020043,0.653493,0.589156,-0.021284,0.739031,0.542823,-0.009018,0.712564,0.519161,-0.021126,0.702827,0.596260,-0.020746,0.703836,0.639868,-0.016890,0.785104,0.563338,-0.023928,0.779850,0.500228,-0.030426,0.771794,0.467338,-0.031758,0.768968,0.426117,-0.031317
rock,0.711816,0.784604,0.000000,0.633368,0.707363,0.006299,0.589095,0.625395,0.004332,0.571026,0.566117,-0.003292,0.533668,0.524187,-0.010360,0.651681,0.525880,0.014299,0.640349,0.434470,0.004818,0.625561,0.392347,-0.003520,0.612984,0.362874,-0.008411,0.701552,0.537758,0.001952,0.671126,0.515725,-0.011665,0.666178,0.592205,-0.016620,0.672599,0.640309,-0.016076,0.747332,0.560058,-0.011563,0.717099,0.535964,-0.022128,0.705565,0.608390,-0.020364,0.707602,0.650838,-0.016326,0.789586,0.584034,-0.026780,0.783052,0.520166,-0.032624,0.772616,0.488042,-0.033194,0.770862,0.450281,-0.032512
rock,0.729861,0.796207,0.000000,0.644802,0.725748,0.001691,0.597052,0.639763,-0.002784,0.574794,0.579380,-0.011748,0.522760,0.540054,-0.020306,0.669459,0.530145,0.003414,0.662680,0.438879,-0.009754,0.652361,0.390033,-0.019854,0.646270,0.349889,-0.025811,0.728132,0.540744,-0.007484,0.707937,0.525504,-0.023456,0.701541,0.609610,-0.026600,0.708458,0.657728,-0.024990,0.781296,0.565658,-0.019964,0.760731,0.545751,-0.033273,0.745878,0.624916,-0.029890,0.746047,0.668280,-0.024625,0.827526,0.591774,-0.034532,0.827320,0.529094,-0.043191,0.821290,0.499265,-0.043913,0.824365,0.459668,-0.042990
rock,0.740531,0.798700,0.000000,0.652136,0.730913,0.000397,0.600932,0.646245,-0.004440,0.576749,0.584951,-0.013569,0.525661,0.544461,-0.022362,0.671843,0.534060,0.002566,0.663109,0.441114,-0.011136,0.652029,0.388164,-0.021812,0.645696,0.343510,-0.028135,0.730581,0.542621,-0.007743,0.712121,0.526646,-0.024308,0.707462,0.611064,-0.027736,0.715922,0.658522,-0.026123,0.784595,0.565789,-0.019805,0.765589,0.544709,-0.033668,0.751299,0.624935,-0.030497,0.752597,0.668091,-0.025196,0.832250,0.590299,-0.034059,0.834365,0.526319,-0.042968,0.828933,0.496982,-0.043817,0.832801,0.457031,-0.042918
rock,0.739045,0.781783,0.000000,0.652933,0.718152,-0.002869,0.602576,0.636423,-0.008721,0.580124,0.576605,-0.018235,0.531406,0.532284,-0.027593,0.670804,0.519886,-0.000435,0.666987,0.427278,-0.014766,0.657580,0.374091,-0.026666,0.652856,0.329631,-0.033844,0.730952,0.524356,-0.008830,0.721387,0.513554,-0.026104,0.715590,0.596375,-0.031324,0.721285,0.646604,-0.031088,0.785269,0.543994,-0.019074,0.775129,0.527766,-0.033376,0.760466,0.605801,-0.032040,0.759467,0.651223,-0.028154,0.832811,0.564963,-0.031700,0.835726,0.502940,-0.041116,0.832320,0.474040,-0.043268,0.836829,0.437915,-0.043380
rock,0.737070,0.777928,0.000000,0.654855,0.710405,-0.002800,0.605823,0.627883,-0.008346,0.586690,0.567015,-0.017925,0.550928,0.516311,-0.027091,0.674810,0.516892,0.004358,0.674014,0.422663,-0.008157,0.667284,0.368454,-0.018925,0.663074,0.322435,-0.025376,0.732784,0.525985,-0.003646,0.723484,0.505717,-0.019994,0.720713,0.586422,-0.025292,0.727204,0.633682,-0.024610,0.785806,0.547341,-0.013669,0.776316,0.523407,-0.027035,0.765303,0.600103,-0.025728,0.766086,0.642527,-0.021466,0.832657,0.569437,-0.026111,0.838598,0.504971,-0.034087,0.838315,0.475153,-0.035775,0.845298,0.436236,-0.035480
rock,0.731512,0.791932,0.000000,0.659361,0.722047,-0.000516,0.615511,0.640674,-0.003909,0.594982,0.578696,-0.011725,0.557228,0.533351,-0.018995,0.669790,0.530631,0.010795,0.668489,0.445592,0.001174,0.663097,0.398842,-0.007622,0.659692,0.359058,-0.012858,0.722549,0.536029,0.002314,0.711158,0.518786,-0.011219,0.708386,0.591348,-0.015851,0.714338,0.632508,-0.015144,0.772167,0.553924,-0.008029,0.763443,0.535016,-0.018928,0.752229,0.605250,-0.016769,0.752210,0.642029,-0.012208,0.819086,0.573632,-0.020852,0.816081,0.517396,-0.025966,0.811721,0.495499,-0.025775,0.814381,0.463599,-0.024416
rock,0.721667,0.809953,0.000000,0.651446,0.746814,0.002067,0.603279,0.680144,-0.000092,0.572648,0.629218,-0.006324,0.539988,0.595997,-0.013200,0.665591,0.575798,0.006287,0.668502,0.490009,-0.000804,0.666601,0.448124,-0.007054,0.664791,0.418228,-0.011087,0.717936,0.585157,-0.002536,0.704422,0.579346,-0.011189,0.706940,0.661452,-0.011207,0.714677,0.708771,-0.008919,0.767175,0.605865,-0.012315,0.753768,0.601009,-0.018960,0.748646,0.669549,-0.014730,0.752116,0.706987,-0.010712,0.811125,0.630825,-0.024229,0.802674,0.601016,-0.027081,0.792881,0.607360,-0.025042,0.789106,0.603887,-0.022961
rock,0.674729,0.733612,-0.000000,0.573655,0.678300,-0.006865,0.497758,0.580127,-0.015502,0.455290,0.500671,-0.029446,0.384227,0.442617,-0.042747,0.543909,0.433526,0.006687,0.502595,0.315898,-0.013089,0.481486,0.238643,-0.031705,0.466353,0.173231,-0.043220,0.603915,0.433775,-0.002824,0.579600,0.392160,-0.033140,0.587946,0.504200,-0.048348,0.600371,0.570473,-0.049985,0.666017,0.444384,-0.014948,0.646283,0.403812,-0.040001,0.640787,0.507567,-0.043685,0.642110,0.569857,-0.038749,0.732015,0.458522,-0.029906,0.728023,0.348296,-0.043584,0.728767,0.288889,-0.048680,0.729593,0.225426,-0.049485
rock,0.675274,0.767950,-0.000000,0.576697,0.708142,-0.006275,0.511783,0.613786,-0.016012,0.478934,0.540441,-0.030956,0.420039,0.485206,-0.045483,0.557119,0.466424,0.003052,0.519670,0.362531,-0.017809,0.501678,0.296150,-0.036366,0.489611,0.240655,-0.047364,0.617385,0.472773,-0.007017,0.592865,0.448629,-0.037179,0.595958,0.557324,-0.050634,0.602513,0.621898,-0.051436,0.680295,0.490186,-0.019551,0.661614,0.458989,-0.043707,0.653831,0.559945,-0.044931,0.652897,0.620489,-0.038989,0.744218,0.508648,-0.035016,0.744552,0.408889,-0.047393,0.742339,0.359320,-0.050039,0.742835,0.304383,-0.049400
rock,0.673689,0.777014,-0.000000,0.574096,0.715945,-0.005705,0.510688,0.620807,-0.014376,0.478344,0.547615,-0.028102,0.414478,0.496487,-0.041458,0.563811,0.476827,0.004606,0.526541,0.374070,-0.015623,0.506272,0.307167,-0.033846,0.492123,0.250883,-0.044719,0.621110,0.482458,-0.005401,0.595138,0.456413,-0.034784,0.595001,0.563804,-0.048068,0.601015,0.626924,-0.048984,0.680717,0.499708,-0.017905,0.661268,0.464487,-0.041905,0.651542,0.565152,-0.043816,0.651512,0.623940,-0.038424,0.740996,0.518412,-0.033244,0.741672,0.421585,-0.045657,0.739895,0.372517,-0.048865,0.742722,0.315525,-0.048727
rock,0.676725,0.784053,-0.000000,0.577344,0.722093,-0.005727,0.513455,0.627516,-0.014912,0.480607,0.555521,-0.029265,0.419716,0.501862,-0.043307,0.564174,0.481896,0.004012,0.527225,0.380328,-0.017041,0.507248,0.314729,-0.035719,0.492929,0.259931,-0.046839,0.620848,0.488671,-0.006303,0.592934,0.461688,-0.036608,0.595158,0.570173,-0.050385,0.603185,0.634927,-0.051605,0.679548,0.507453,-0.019101,0.656752,0.474552,-0.043983,0.648157,0.575614,-0.045932,0.649539,0.633754,-0.040528,0.738468,0.528086,-0.034728,0.738396,0.431130,-0.048060,0.736864,0.382153,-0.051376,0.739550,0.324296,-0.051213
rock,0.670192,0.817128,0.000000,0.567824,0.749716,-0.002771,0.505581,0.653440,-0.011708,0.471873,0.584384,-0.026417,0.414655,0.533576,-0.040960,0.568692,0.516539,0.003801,0.539105,0.411159,-0.017017,0.519228,0.346575,-0.036013,0.506068,0.293705,-0.047505,0.627056,0.525762,-0.007720,0.599226,0.503264,-0.036972,0.596103,0.608839,-0.050973,0.602501,0.674982,-0.053257,0.686249,0.546807,-0.021061,0.658428,0.520388,-0.043722,0.644531,0.618468,-0.044997,0.643051,0.677995,-0.040267,0.744607,0.568971,-0.037153,0.746346,0.473851,-0.048963,0.743099,0.426690,-0.051417,0.743376,0.373325,-0.051309
